Date,CSI300,CSI300_SP_FV_SPMO,CSI300_SP_FV_SPMO_Net,CSI300_TR,CSI300_SP_FV_SPMO_TR,CSI300_SP_FV_SPMO_TR_Net
2007-09-05,554.341085,563.609336,556.749952,561.614481,574.544939,567.552124
2007-09-06,559.383979,567.451277,560.545136,566.723157,578.467096,571.426544
2007-09-07,547.266150,551.705337,544.990831,554.446611,562.404644,555.559589
2007-09-10,555.785013,558.571618,551.773546,563.077457,569.417012,562.486609
2007-09-11,529.621705,531.350125,524.883351,536.571347,541.668969,535.076289
2007-09-12,537.763307,536.820086,530.286740,544.819348,547.225160,540.564855
2007-09-13,552.968475,552.960665,546.230881,560.223990,563.684043,556.823416
2007-09-14,557.858398,557.134683,550.354099,565.178508,568.004991,561.091773
2007-09-17,568.362791,562.737952,555.889174,575.820563,573.773721,566.790292
2007-09-18,566.081654,556.050072,549.282688,573.509204,566.907126,560.007271
2007-09-19,560.131266,548.077289,541.406938,567.498035,558.759519,551.958829
2007-09-20,567.950388,554.423333,547.675748,575.419342,565.233015,558.353536
2007-09-21,565.178295,552.129209,543.325652,572.611816,562.861329,553.883611
2007-09-24,569.912145,562.289979,553.324411,577.407071,573.219601,564.076667
2007-09-25,563.785013,559.536389,550.614726,571.199886,570.412487,561.314328
2007-09-26,554.110594,553.103327,544.284238,561.398046,563.854381,554.860824
2007-09-27,560.998450,558.123659,549.224522,568.376025,568.972297,559.897109
2007-09-28,576.827907,574.801359,565.636300,584.414656,585.974173,576.627802
2007-10-08,584.303876,594.019335,584.547850,591.987831,605.565702,595.906844
2007-10-09,586.659432,593.247782,583.788599,594.374738,604.779151,595.132839
2007-10-10,587.675452,592.255139,582.811784,595.404845,603.767214,594.137042
2007-10-11,595.357106,601.503074,591.912263,603.187308,613.194907,603.414362
2007-10-12,592.994315,596.983015,587.464276,600.793254,608.586989,598.879941
2007-10-15,601.700258,596.822478,587.306298,609.613991,608.423331,598.718893
2007-10-16,607.462532,610.797524,601.058515,615.452624,622.670020,612.738345
2007-10-17,601.976227,602.295324,592.691881,609.893722,614.002557,604.209130
2007-10-18,580.439276,583.214848,573.915638,588.072608,594.551200,585.068025
2007-10-19,580.264599,587.343113,577.978079,587.895989,598.759710,589.209408
2007-10-22,565.651680,580.288920,571.036364,573.090627,591.568400,582.132801
2007-10-23,572.619121,586.135459,576.789681,580.150279,597.528582,587.997917
2007-10-24,577.572093,594.962402,585.475881,585.192596,606.527100,596.852908
2007-10-25,551.296124,578.973046,569.741471,558.570101,590.226948,580.812745
2007-10-26,557.603101,594.180370,584.706318,564.966157,605.729867,596.068391
2007-10-29,569.339535,601.920626,592.323158,576.857817,613.620576,603.833241
2007-10-30,578.405168,608.283441,598.584519,586.043022,620.107069,610.216274
2007-10-31,587.962791,623.440739,613.500138,595.727456,635.558990,625.421735
2007-11-01,579.351938,615.947331,606.126211,587.002685,627.919928,617.904517
2007-11-02,565.677519,603.529581,593.906459,573.147798,615.260806,605.447309
2007-11-05,554.037209,581.063328,571.798424,561.353126,592.357860,582.909669
2007-11-06,549.617571,579.632778,570.390684,556.875376,590.899504,581.474574
2007-11-07,553.036693,584.542113,575.221740,560.339353,595.904264,586.399507
2007-11-08,526.477519,554.305128,545.466876,533.429980,565.079542,556.066444
2007-11-09,520.985013,547.246005,538.520310,527.863932,557.883207,548.984891
2007-11-12,514.547804,548.675097,539.926615,521.342304,559.340076,550.418523
2007-11-13,510.515762,537.554346,528.983182,517.257608,548.003164,539.262437
2007-11-14,531.874935,557.746145,548.853027,538.898020,568.587445,559.518395
2007-11-15,525.179328,551.740739,542.943376,532.115037,562.465307,553.493907
2007-11-16,517.587597,539.842351,531.234704,524.422415,550.335642,541.557711
2007-11-19,516.219121,530.513557,522.054656,523.034987,540.825518,532.199275
2007-11-20,523.966925,538.301106,529.718034,530.885851,548.764439,540.011569
2007-11-21,516.549871,531.289211,522.817942,523.370869,541.616249,532.977394
2007-11-22,493.294057,504.607413,496.561579,499.807046,514.415819,506.210814
2007-11-23,501.928682,514.432408,506.229917,508.556319,524.431789,516.067028
2007-11-26,496.132300,507.474647,499.383095,502.683995,517.338784,509.087158
2007-11-27,486.940568,493.813316,485.939591,493.371175,503.411909,495.382418
2007-11-28,480.490956,488.348026,480.561443,486.836275,497.840386,489.899762
2007-11-29,500.472351,511.821275,503.660417,507.081092,521.769901,513.447597
2007-11-30,489.654780,501.949594,493.946138,496.120509,511.706338,503.544550
2007-12-03,493.299225,509.496112,501.372328,499.813172,519.399542,511.115046
2007-12-04,499.143152,515.758205,507.534574,505.734500,525.783356,517.397038
2007-12-05,513.276486,531.058017,522.590435,520.053905,541.380561,532.745465
2007-12-06,513.804651,532.358702,523.870381,520.588866,542.706529,534.050283
2007-12-07,521.069767,538.732262,530.142316,527.950710,549.203976,540.444095
2007-12-10,530.600517,542.866941,534.211068,537.606558,553.419023,544.591912
2007-12-11,531.266150,539.479656,530.877793,538.281386,549.965897,541.193864
2007-12-12,524.794832,526.349673,517.957164,531.724025,536.580698,528.022160
2007-12-13,504.837209,502.523733,494.511122,511.502690,512.291636,504.120512
2007-12-14,514.485788,512.264228,504.096307,521.280028,522.221464,513.891958
2007-12-17,502.045478,490.931945,483.104162,508.674746,500.474531,492.491892
2007-12-18,499.215504,489.545715,481.740035,505.806985,499.061355,491.101257
2007-12-19,511.244444,500.560789,492.579477,517.994712,510.290537,502.151331
2007-12-20,520.640827,511.854229,503.692846,527.514778,521.803496,513.480657
2007-12-21,527.322997,516.669441,508.431280,534.286531,526.712304,518.311169
2007-12-24,538.204651,531.010668,522.543840,545.311431,541.332292,532.697965
2007-12-25,539.205168,529.829821,521.381822,546.325203,540.128492,531.513366
2007-12-26,544.189147,532.071176,523.587439,551.374667,542.413413,533.761843
2007-12-27,554.783463,545.147671,536.455432,562.109626,555.744085,546.879889
2007-12-28,551.760207,544.662297,535.977798,559.045849,555.249277,546.392973
2008-01-02,556.599483,545.370871,536.675074,563.949322,555.971624,547.103798
2008-01-03,560.416537,540.038700,531.427923,567.816561,550.535808,541.754684
2008-01-04,566.785530,550.671494,541.891180,574.269788,561.375279,552.421264
2008-01-07,574.324548,563.673584,554.685955,581.908301,574.630100,565.464669
2008-01-08,571.374677,562.947779,553.971722,578.920072,573.890186,564.736557
2008-01-09,580.233592,571.583407,562.469657,587.894968,582.693671,573.399625
2008-01-10,586.268734,579.171379,569.936641,594.010270,590.429136,581.011708
2008-01-11,589.059432,591.906591,582.468794,596.837194,603.411891,593.787387
2008-01-14,592.429974,595.210848,585.720365,600.252167,606.780375,597.102142
2008-01-15,588.780362,586.772805,577.416864,596.554400,598.178316,588.637287
2008-01-16,569.066667,560.648421,551.709028,576.580127,571.546135,562.429893
2008-01-17,554.586047,549.403370,540.643275,561.909526,560.082505,551.149110
2008-01-18,559.635142,553.609587,544.782425,567.024328,564.370481,555.368693
2008-01-21,531.858398,522.597471,514.264789,538.881686,532.755561,524.258035
2008-01-22,491.356072,483.243692,475.538497,497.843820,492.636836,484.779209
2008-01-23,514.223256,506.350936,498.277301,521.013568,516.193231,507.959876
2008-01-24,519.608269,508.985628,500.869984,526.469357,518.879136,510.602941
2008-01-25,524.798966,520.993082,512.685982,531.728109,531.119987,522.648548
2008-01-28,489.083204,486.201094,478.448744,495.541648,495.651723,487.746008
2008-01-29,492.204651,488.491365,480.702497,498.704454,497.986512,490.043557
2008-01-30,486.888889,479.942569,472.290009,493.318088,489.271547,481.467597
2008-01-31,477.560724,472.963718,465.422434,483.866423,482.157043,474.466570
2008-02-01,472.552972,475.778792,468.192623,478.792457,485.026836,477.290589
2008-02-04,511.640310,516.807343,508.566983,518.396954,526.852886,518.449509
2008-02-05,508.716279,511.904029,503.741851,515.433227,521.854263,513.530614
2008-02-13,497.786047,497.313898,489.384357,504.359323,506.980534,498.894123
2008-02-14,504.418605,505.100166,497.046475,511.079009,514.918149,506.705132
2008-02-15,497.499742,495.155936,487.260803,504.069382,504.780626,496.729304
2008-02-18,507.595866,504.939472,496.888343,514.298986,514.754331,506.543927
2008-02-19,518.940568,516.828063,508.587373,525.793509,526.874009,518.470294
2008-02-20,507.361240,498.155071,490.212117,514.060091,507.838057,499.737969
2008-02-21,503.982429,491.157769,483.326385,510.636951,500.704744,492.718432
2008-02-22,486.019638,468.575751,461.104432,492.437035,477.683783,470.064660
2008-02-25,467.160724,448.032500,440.888737,473.329522,456.741219,449.456132
2008-02-26,466.721447,450.503424,443.320264,472.884401,459.260172,451.934908
